id,text,time_zone,place,coordinates,location,user_name,screen_name,retweet_count,favourite_count 
1161337805131223041,2019-08-13 18:04:44,b'Tlg eh aku harap bdk2 ni nk skolah nanti tlg asingkan jgn bg brcmpur dgn bdk2 vaksin..nyusahkn je ..bingai betoi.. https://t.co/0lSNhGQlHN',,,,b'',b'_',b'NotYourHabibii',0,0
1161332325935808512,2019-08-13 17:42:57,b'Tolong replykan \xe2\x80\x9cBODOH\xe2\x80\x9d di setiap komentar tersebut sebagau ganti untuk penampar dan terajang .. dasar kecik kecik taknak mampos da besar perangi vaksin waklu sampetttt!!! https://t.co/rsFAzpKMoy',,,,"b'Johore, Malaysia'",b'\xc3\x8a-Jan\xf0\x9f\x87\xb2\xf0\x9f\x87\xbe\xf0\x9f\x92\x9e',b'zanejan10',0,2
1161332195094433792,2019-08-13 17:42:26,"b""dude, we're living in 2019. bodoh mana yang taknak vaksin kan anak ni ?""",,,,"b'Emirates, North Lundang.'",b'lil moose',b'anilmstffa_',0,0
1161330878217240576,2019-08-13 17:37:12,b'Apa doh tolak vaksin untuk anak kekecik lagi\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',,,,"b'Johore, Malaysia'",b'Deera',b'ndrhsbr',0,0
1161330816661614593,2019-08-13 17:36:57,b'@MuhdSafisyukri @yahhusain_ \xf0\x9f\x98\x82\xf0\x9f\x98\x82 peace broo denn paneh hati dgn makcik2 vaksin ni',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='36e58fae6bf8f792', url='https://api.twitter.com/1.1/geo/id/36e58fae6bf8f792.json', place_type='city', name='Ampang Pechah', full_name='Ampang Pechah, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.5996783, 3.495671], [101.6871719, 3.495671], [101.6871719, 3.6171269], [101.5996783, 3.6171269]]]), attributes={})",,b'Malaysia',b'Dato Munir',b'datomazza',0,1
1161330742653140992,2019-08-13 17:36:40,b'Yang antivax ni tkot sngt vaksin pasaipa. Tkda pulak research kata vaksin nnt anak jadi bodoh https://t.co/rRmNp4BYRo',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='2c6e782d3a2ea1c3', url='https://api.twitter.com/1.1/geo/id/2c6e782d3a2ea1c3.json', place_type='city', name='Dengkil', full_name='Dengkil, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.5762482, 2.8061852], [101.7853622, 2.8061852], [101.7853622, 3.0032785], [101.5762482, 3.0032785]]]), attributes={})",,"b'Sepang, Selangor'",b'reza',b'rezajelah',0,0
1161329888541859840,2019-08-13 17:33:16,"b'@KataBidan @Atika2110 Saat ini Puskesmas di daerah ku semakin baik pelayanannya, yang tadinya bangunannya kecil sekarang sudah di bangun besar dan jadi 2 lantai, obat-obatan dan tenaga medis selalu ada, tiap Jumat mulai ada senam, dan sering datang ke sekolah SD putri saya untuk imunisasi. #KataBidan'",,,,b'Indonesia',b'fjrnoviarni2',b'supersomo',0,1
1161329701333303296,2019-08-13 17:32:31,b'@arolselamat @pittssuda Nabi dicucuk vaksin x dulu?',,,,"b'Kedah, Malaysia'",b'\xd8\xa7\xd9\x84\xd8\xb4',b'asy_wood',0,0
1161329558353661952,2019-08-13 17:31:57,"b'Tanye ustaz2 serata Malaysia, diorang vaksin tak anak2 diorang? I shall rest my case https://t.co/tIbbmwlA0k'",,,,b'Malaysia',b'Aidil Iqmal',b'AidilIqmal99',0,1
1161329276592877568,2019-08-13 17:30:50,"b'@valensia890 @WagimanDeep \xf0\x9f\x98\xb1\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nKliatannya bib @WagimanDeep butuh pencerahan\xf0\x9f\x98\x81\nCoba @valensia890 disiapkan vaksin yg sesuai gitu, biar kembali spt semula\xf0\x9f\x98\x82'",,,,b'Empty',b'pRyo\xe2\x84\xa2',b'pRyo_1927',0,3
1161328433747640320,2019-08-13 17:27:29,"b'Kau tak boleh compare kan dengan zaman dulu tau untuk vaksin ni. Mostly aku baca yang anti vaksin ni akan cakap,  dulu takde vaksin pun. Semua hidup lama. https://t.co/1zc5TVXGRR'",,,,b'malaysia',b'\xd9\x86\xd9\x88\xd8\xb1\xd9\x81\xd8\xa7\xd8\xb1\xd8\xad\xd9\x8a\xd9\x86 \xd8\xb9\xd8\xa7\xd8\xb1\xd9\x8a\xd9\x81\xd9\x8a\xd9\x86',b'FarahinAriffin',0,0
1161328220672679936,2019-08-13 17:26:38,b'@Paul_riel490 Ha sebabtu la dumbledore boleh jadi gayy!!! Sebab tak vaksin!!! Ayuhh vaksin kalau tak anak2 anda bernafsu songsang!! Ha konfem ramai ikut kau aqriel',,,,b'',b'omnomon dah nak upsr',b'aqashamon',1,16
1161327637928693760,2019-08-13 17:24:19,b'@AthirahshahiraM kann semua bnda ada risiko lg pun tujuan dia untuk prevent bukannya vaksin terus jadi kebal',,,,b'Hogwarts',b'\xf0\x9f\x92\x9c',b'srhaqila',0,1
1161327371548426241,2019-08-13 17:23:16,"b'i hate to see this\n\nbaru ni, terjumpa satu kes di wad, parents ni tak nak kasi vaksin dan end up anak dia yang merana kesakitan daripada satu penyakit terus ada 9 penyakit\n\nplease, kalau ragu-ragu boleh dapatkan kaunseling daripada doktor\n\nkita nak bantu bukan nak menyeksa https://t.co/55ypBApSFB'",,,,b'Malaysia',b'\xe3\x82\xa2',b'mianrima_',4,2
1161327055721492480,2019-08-13 17:22:01,b'@aqashamon Nanti kalau dorang kata Dumbledore pun tak vaksin acanoo?',,,,"b'Perak, Malaysia'",b'\xd8\xb9\xd9\x82\xd8\xb1\xd9\x8a\xd9\x84',b'Paul_riel490',1,8
1161326877090275328,2019-08-13 17:21:18,"b'Kucing ak pn ak g vaksin nk elak penyakit, lg utk bakal anak2 kita nnti haruslah \xf0\x9f\x98\x86 https://t.co/ByEpxQmu5y'",,,,b'Malaysia',b'moks \xe3\x83\x84',b'nillynn',0,0
1161326523678281728,2019-08-13 17:19:54,b'Acah alim tapi tolak vaksin. Shian',,,,b'Malaysia',b'\xd8\xa5\xd9\x84\xd9\x8a\xd8\xb3\xd9\x91\xd8\xa7',b'dona_lissa',0,4
1161326455764086784,2019-08-13 17:19:38,"b'Vaksin Klamidia Pertama Memberikan Janji pada Pengujian Awal,,https://t.co/QsmH3XBIWR'",,,,"b'Jakarta Selatan, DKI Jakarta'",b'dejournal.id',b'dejournalportal',0,0
1161325748902223872,2019-08-13 17:16:49,b'@AthirahshahiraM kalau taknak vaksin okaylaa takpe up to them laa kan tapi duk buat teruk ckp mcm tu laa ni laaa ingat doktor bljr 5 tahun tu baca buku jeke',,,,b'Hogwarts',b'\xf0\x9f\x92\x9c',b'srhaqila',0,0
1161325028606001152,2019-08-13 17:13:57,b'@SaveChildren_ID orangtua goblok yang menolak vaksin untuk anaknya',,,,b'Ashburton Grove',b'God is not Great',b'RoisMJ',0,0
1161325023933526016,2019-08-13 17:13:56,"b'golongan anti vaksin jangan dekat dgn aku. aku malas nk hadap bodo piang korang tu. jangan babitkan aku sekali dgn hujah2 bangang tu. \n\nYe sebab ada ""kenalan"" aku mmg orang masjid ni berdebat dgn aku pasal vaksinasi. Aku cam nk suruh dia mati gak time tu.'",,,,b'Far Far Away',b'Ichigo \xf0\x9f\x8d\x93',b'intanfshh',0,0
1161324650829193216,2019-08-13 17:12:27,b'@nrainsrh Dia dapat vaksin time anak dia tak bagi pulak hahahaha takut anak jadi magneto ke apa',,,,b'',b'ad',b'__ahmadddd',0,1
1161324456284844032,2019-08-13 17:11:41,"b'Banyak sgt hal mcm ni berlaku. Masa posting cfhn ritu, ada kes di mana mak bapak dia tak izinkan staff nurse beri suntikan vaksin kat anak dia and guess what, bapa dia pharmacist kot. Takkan lah tak tau kelebihan vaksin and last2 budak tu kena sawan kat sekolah. https://t.co/uYuqkXimDH'",,,,"b'School of Nursing, UNIMAS'",b'HANIS\xf0\x9f\x8c\xbc',b'hanisfzh__',0,1
1161324409476407296,2019-08-13 17:11:30,b'@mimikerni ouh lah vaksin la bagus kau kena sokong vaksin (kalau kau tak sokong lah)',,,,b'Malaysia',b'\xd8\xa3\xd9\x8a \xd8\xa5\xd9\x8a\xd9\x85 \xd9\x83\xd9\x8a\xd8\xac\xd8\xa2',b'syzzaa__',0,0
1161324287610912768,2019-08-13 17:11:01,"b'Masa aku baby , aku ambik vaksin tu aku teguk. Tu yang hidup sampai harini ha https://t.co/4bMYLhFyya'",,,,"b'Rawang, Selangor'",b'AcapanBonzai',b'AcapHans',0,0
1161323986241773569,2019-08-13 17:09:49,b'Aku baca pasal vaksin ni..rasa nyesal tak belajar betul2 bio dulu \xf0\x9f\xa4\x95',,,,b'mohamad alhakim alif solihin',b'\xc4\x91yna',b'dayanafxkhira',0,0
1161323927286628353,2019-08-13 17:09:35,b'Golongan anti vaksin ni memang mostly yang bertutup litup overall yang merasakan meraka cerdik daripada doktor yang dh belajar anatomy manusia bepuluh tahun ke? Aku stress eh sampai bayi menangis pun sebab vaksin?HELOOOOO KENAPA SOME MALAYSIAN MCM NI? https://t.co/msoDxEPob3',,,,b'Far Far Away',b'Ichigo \xf0\x9f\x8d\x93',b'intanfshh',0,0
1161323834772901889,2019-08-13 17:09:13,b'apa rasional untuk menerima atau menolak vaksin ?',,,,b'com.my',b'(\xe3\x81\xa3\xe2\x97\x94\xe2\x97\xa1\xe2\x97\x94)\xe3\x81\xa3 \xd9\x86\xd8\xa7\xd8\xa1\xd9\x8a\xd9\x84 \xd8\xad\xd8\xa7\xd9\x83\xd9\x8a\xd9\x85',b'nyyldag0ddeth',0,0
1161323537262473217,2019-08-13 17:08:02,b'kenapa dorang tak nak buat suntikan vaksin untuk anak\xc2\xb2 dorang ea? https://t.co/NwZRGbtvJ4',,,,b'sharon myoui\xe2\x9d\xa4\xef\xb8\x8f',b'dani',b'minawearsdiesel',0,0
1161322708484804608,2019-08-13 17:04:44,b'Fine lah kau lebih cenderung memilih untuk tak vaksin tapi aku paling takleh bla dia cakap elok je ramai tak kena AIDS even tak ambik vaksin hmm why you are lidis? \xf0\x9f\x98\x94',,,,b'71600 - 94300',b'\xd9\x84\xd9\x8a \xd9\x84\xd9\x8a',b'sya96_aida',0,0
1161322545133436929,2019-08-13 17:04:05,"b'Aduhh kesian pula aku tengok.  Sebab tolak habis habisan taknak vaksin, nanti anak jadi mangsa. Aduhhhhhhh https://t.co/Mwx3ULFt7H'",,,,b'Terengganu',b'F\xe1\x83\xa7k\xce\xb1',b'zalfyka',0,0
1161321380639457280,2019-08-13 16:59:28,"b'Aku ada sepupu yang tak cucuk vaksin, dan macam macam penyakit dia dapat sekarang, antaranya jantung dia lemah, dan dimasukkan bateri, tuh je nak share. https://t.co/Iyz8umUTd8'",,,,b'Bintang',b'aiman',b'Wan_Cendol',0,0
1161320967274033153,2019-08-13 16:57:49,"b'tapi kalau kau dengar ceramah pasal tolak ubat-ubatan moden, tolak vaksin.. agak convincing gak\n\ntak heran la ada anti vaxer https://t.co/DKabaLDoQj'",,,,"b'Bandar Kuala Lumpur, Wilayah P'",b'kurkur',b'apezzz_z',0,0
1161320627795456001,2019-08-13 16:56:28,b'@datomazza Betul dah tu sikit2. Janji ada kesedaran ttg vaksin. \xf0\x9f\x98\x8a',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='ca24696bdb2d85e9', url='https://api.twitter.com/1.1/geo/id/ca24696bdb2d85e9.json', place_type='city', name='Losong', full_name='Losong, Terengganu', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[103.1014023, 5.3088923], [103.1318965, 5.3088923], [103.1318965, 5.3246796], [103.1014023, 5.3246796]]]), attributes={})",,b'happy garden\xe2\x96\xaakuala lumpur',b'khairi.m',b'kaeryafiz',0,0
1161320469703696385,2019-08-13 16:55:50,b'@datomazza Sibuk dalam vaksin ad benda2 haram..kau kerja pun banyak mengular..gaji haram jgk bagi anak bini makan..',,,,b'',b'Symbian IAFM',b'Santibanez91',0,0
1161320366398042113,2019-08-13 16:55:26,b'Pelancau sial vaksin virus merosakkan umat HAHAHAHAH lu gi mati lah mat https://t.co/z0kW2qbnYD',,,,"b'Damansara, Malaysia'",b'Syaqeel \xe2\x80\x8e',b'qeelll',0,2
1161320306406907904,2019-08-13 16:55:11,b'@rasty_alamanda Besok vaksin ke III jarumnya lebih gede',,,,b'Nowhere',b'Derry\xc2\xb0',b'kkngdey',0,0
1161320086914789376,2019-08-13 16:54:19,b'HAHAHAHAHAHAH ada DNA monyet babi bagai. Dahsyatt. Tak cucuk vaksin pun perangai cam monyet. https://t.co/v6bDwWw5Np',,,,b'Malaysia',b'myo',b'myoradzi',0,0
1161319791505711104,2019-08-13 16:53:09,"b'ada sorang makcik ni. dia dapat anak sulung lelaki. anak lelakinya di vaksin. dan biasa la, malang tak berbau. anaknya menghidap autisme.'",,,,b'',b'Balqis',b'balqissurri',0,0
1161319656080039937,2019-08-13 16:52:36,"b'Kalau adik beradik/sedara mara aku tak vaksin anak ii depa nanti,jangan nak lepak satu ruang tamu dgn anak ii aku\xf0\x9f\x98\x8c lmao https://t.co/UuWTM6QWuS'",,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='ad0583514bf760c4', url='https://api.twitter.com/1.1/geo/id/ad0583514bf760c4.json', place_type='city', name='Hulu Kinta', full_name='Hulu Kinta, Perak', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.0280151, 4.5100145], [101.377182, 4.5100145], [101.377182, 4.7842503], [101.0280151, 4.7842503]]]), attributes={})",,b'Malaysia',b'Nano\xf0\x9f\x87\xb2\xf0\x9f\x87\xbe\xf0\x9f\x92\x9e',b'Nahnanahno',1,1
1161319066650341377,2019-08-13 16:50:16,b'@datomazza patutnya vaksin sekali mak bapak budak tu',,,,"b'Penang , Malaysia'",b'pip',b'alwazief',0,0
1161319066214125569,2019-08-13 16:50:16,"b'Yang peliknya mak bapak macam ni kan, vaksin takmau, tak percaya doktor, tapi bila dah sakit, masih bawak ke hospital, KENAPA YE? Kenapa bawa ke hospital ye? Kalau dah tak percaya doktor? Kalau ilmu perubatan moden ni dari yahudi? KENAPA YE MASIH BAWA KE HOSPITAL BILA SAKIT? https://t.co/wgmrPRkTZH'",,,,b'\xf0\x9f\x87\xb2\xf0\x9f\x87\xbe/\xf0\x9f\x87\xaa\xf0\x9f\x87\xac',b'Hanis',b'HanisOfficial',2,7
1161319031674036224,2019-08-13 16:50:08,b'haih jgnlah jadi anti vaksin ni \xf0\x9f\x98\x85 mengarut ler .kan kesian kt anak2 sndiri https://t.co/pBLCrkvLLJ',,,,"b'Sungai Buloh, Selangor'",b'farid.',b'frdzlhlmi',0,1
1161318668065595393,2019-08-13 16:48:41,"b'*lalu berkembang jadi kasus epidemi c, lalu percuma memvaksin karena yg anti vaksin terlalu banyak* https://t.co/fJDHRhIYZr'",,,,b'depan tungku arang',b'tukang amplas',b'rasndeso',1,0
1161318246995283969,2019-08-13 16:47:00,"b'hakikatnya, memang ramai yg macam ni. Terengganu antara yg paling tinggi jugak menolak vaksin klau x silap, masa Suhaimi Saad keluar statement ni aku x pelik sbb mmg hakikatnya surrounding aku ramai macam ni especially org yg nampak alim2. https://t.co/GPOjOelYDB'",,,,b'Paka',b'Meyra Ceydah',b'Mceydah',0,1
1161318049091219457,2019-08-13 16:46:13,b'@FariezIskandar @datomazza @hajarjunnid Boleh tak jgn pki bhasa ibunda..tak pasal2 org lain yg sma negeri ngn kau yg ambik vaksin terkena aura negatif kau tu..\xf0\x9f\x98\x85\xf0\x9f\x98\x85',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='74026c6ad1fcfcf0', url='https://api.twitter.com/1.1/geo/id/74026c6ad1fcfcf0.json', place_type='city', name='Beranang', full_name='Beranang, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.7846222, 2.8662593], [101.9094253, 2.8662593], [101.9094253, 2.9379725], [101.7846222, 2.9379725]]]), attributes={})",,"b'Putrajaya Federal Territory, Malaysia'",b'Z.Harisson',b'zachkry',0,2
1161318000189825025,2019-08-13 16:46:02,b'Nk vaksin ke x nak vaksin ok je tapi tlg tulis kt dahi anak \xe2\x80\x98budak x vaksin\xe2\x80\x99 tgk la brape ramai budak pulau x mau kawan buat naya anak je',,,,b'cold side of bed',b'r/syazwani',b'AnnieVeeee',3,0
1161317977284698112,2019-08-13 16:45:56,b'Kita ni biar bodoh jangan berlagak pandai.dengar la apa orang pakar cakap.vaksin jela adoi\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8faku elok ja ambik vaksin time kecik takde pulak jadi hulk https://t.co/NfT43eZ9WR',,,,"b'Selangor, Malaysia'",b'Amcaaaaaaaaaaa',b'che_amsyar',0,2
1161317797630107648,2019-08-13 16:45:13,b'Nk crta psl vaksin ni x hbis.. Yes mmg ad aluminium . Tp kdungn alum dlm Vaksin lbih rndh brbndg dgn pemakann harian kita atau ubat ubatan like antasid.  Bukn nya ad logam berat smpai boleh memudaratkan.  \xf0\x9f\x98\xa5',,,,b'Malaysia',b'AkashaRose\xf0\x9f\x92\x95',b'AkashaRose3',0,0
1161317477432741888,2019-08-13 16:43:57,b'Tak silap den la vaksin ni untuk elakkan domam campak ? \xf0\x9f\x98\x82 apoo https://t.co/1940cBwmCl',,,,b'rahciew',b'schgw',b'schgwnuy',0,0
1161317185446301697,2019-08-13 16:42:47,b'Kucing aku pun perlu vaksin tau hm ni apatah lgi manusia https://t.co/X6IXetYmi8',,,,b'Malaysia',b'natsha',b'nntasha01',0,0
1161317145470328832,2019-08-13 16:42:38,"b'eh marah betul aku. memang la dulu dulu mak pak kita takyah vaksin cukup jaga pemakanan and environment je. masalahnya ad time goes by and humans as well as our environment evolve, diseases evolve as well sebabtu takle ikut cara mak pak kita masa baby dulu. https://t.co/8Uxn4lzM5L'",,,,b'waterfalls',b'mannur owo',b'itsnotjupiter',1,0
1161317118647791618,2019-08-13 16:42:31,"b'@akrsddn @Immrrraan Hahahaha, ini hanya konspirasi halusinasi imunisasi shj'",,,,"b'Pahang, Malaysia'",b'Dy \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe',b'FakhrulHadi98',0,0
1161316750740168704,2019-08-13 16:41:04,b'Kan vaksin tu prevent kau dari sebaramg penyakit. Kalu tak vaksin habis satu dunia berpenyakit berjangkit.. \xf0\x9f\xa4\xb7',,,,b'12/07&30/3',b'AIDA',b'officialaidaa',0,0
1161316571530141696,2019-08-13 16:40:21,"b'@aerchatype Masih banyak yang homeless kaya di tweet tadi, ga tega akutuh.. Coba cari yang open adopt tapi udah steril aja. Kemaren aku juga adopt udah steril dan vaksin, jadi cuma gantiin biaya dokter ga sampe sejuta kok, daripada beli lebih mahal juga:('",,,,b'',b'Din',b'Iim_jaebeom',0,0
1161316473798684675,2019-08-13 16:39:58,b'Bodoh piang la orang yang tak nak bagi vaksin kat anak dorang ni.',,,,b'Malaysia',b'F',b'NorFatinNajwa98',0,0
1161316365149433857,2019-08-13 16:39:32,"b'Kalu boleh aku nk vaksin anak aku dgn semua vaksin yg ada kat semua dunia ni supaya dpt ""prevent"" from stupid human danger. \xf0\x9f\x98\x82\nHahahahahaha. Sbb tu lah kena ada ilmu mak ayah oi, nnt ckp la ubat doktor tak berkesan la baik minum air zam zam la.. \xf0\x9f\xa4\xa6'",,,,b'12/07&30/3',b'AIDA',b'officialaidaa',0,0
1161315940056719360,2019-08-13 16:37:50,"b'Sedih bila kebanyakan anti-vaxxers adalah Muslim. Bertudung labuh, berniqab, dan berkopiah.\n\nJenis macam ni yang duk pum pang pum pang kata perjuangkan Islam, hidup Ulama.\n\nTapi bila Ulama kata vaksin suci, dikatanya konspirasi Dajjal, Freemason. https://t.co/c3vpiIjunO'",,,,"b'Perak, Malaysia'",b'\xd8\xb9\xd9\x82\xd8\xb1\xd9\x8a\xd9\x84',b'Paul_riel490',91,103
1161315715560853504,2019-08-13 16:36:57,b'Pastu anak dia mati slow slow sebab tak vaksin',,,,b'',b'liyana',b'spicycikinn',0,0
1161315568034598912,2019-08-13 16:36:22,"b'@datomazza Vaksin ni penting utk pencegahan awal penyakit, \n\nMENCEGAH LEBIH BAIK DARI MERAWATI'",,,,"b'Manhattan, NY'",b'\xf0\x9d\x90\x87\xf0\x9d\x90\x91\xf0\x9d\x90\x87 \xf0\x9d\x90\x92\xf0\x9d\x90\xb2\xf0\x9d\x90\x9a\xf0\x9d\x90\xa1\xf0\x9d\x90\xa2\xf0\x9d\x90\xab\xf0\x9d\x90\x92\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5\xf0\x9d\x90\x9a\xf0\x9d\x90\xb3\xf0\x9d\x90\x9a\xf0\x9d\x90\xab',b'syaxhir98',150,431
1161315460748414976,2019-08-13 16:35:56,b'@mimikerni kau anti ke pro vaksin?',,,,b'Malaysia',b'\xd8\xa3\xd9\x8a \xd8\xa5\xd9\x8a\xd9\x85 \xd9\x83\xd9\x8a\xd8\xac\xd8\xa2',b'syzzaa__',0,0
1161315429496709120,2019-08-13 16:35:49,b'First thing first bila bercinta: awak nanti nak vaksin awak tak?',,,,b'hogwarts',b'Samantra Miller',b'holybbxngxter',0,1
1161315319111024641,2019-08-13 16:35:22,"b'Vaksin ad bhn aktif yg dipggil antigen. Antigen ni sama ad dalam bentuk virus yg hidup atau dimatikan,protein virus yg telah disucikan atau toksin bakteria yg telah dilemahkan.  Antigen dlm Vaksin berfungsi untuk merngsang sistem imuniti untuk melawan penyakit.'",,,,b'Malaysia',b'AkashaRose\xf0\x9f\x92\x95',b'AkashaRose3',0,0
1161315230057558016,2019-08-13 16:35:01,"b'@datomazza Vaksin tu manusia test kat babi, bukannya babi ada dalam vaksin tu, haihh, kenapa saintis test dekat babi?, sebab babi ni haiwan paling kotor, kalau babi sebabi2 babi tu boleh survive, manusia lagilah boleh, ee geram aku, ke nak aku baling campbell'",,,,"b'Manhattan, NY'",b'\xf0\x9d\x90\x87\xf0\x9d\x90\x91\xf0\x9d\x90\x87 \xf0\x9d\x90\x92\xf0\x9d\x90\xb2\xf0\x9d\x90\x9a\xf0\x9d\x90\xa1\xf0\x9d\x90\xa2\xf0\x9d\x90\xab\xf0\x9d\x90\x92\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5\xf0\x9d\x90\x9a\xf0\x9d\x90\xb3\xf0\x9d\x90\x9a\xf0\x9d\x90\xab',b'syaxhir98',742,1253
1161315167235272704,2019-08-13 16:34:46,b'@strongsoul___ Benda ni kann. Macam pelik \xf0\x9f\x98\x82\xf0\x9f\x98\x82 kenapa diorang boleh terfikir macam vaksin tu haram and ada agenda ? Beriaa tu marah',,,,b'',b'anishu',b'nissuhaila',0,0
1161315052449742848,2019-08-13 16:34:19,b'Nanti bila anak dia besar dia pulak kecewa sebab mak dia anti vaksin https://t.co/LClMSl8ixy',,,,b'',b'Hazwani.',b'nurulhazwanik',1,0
1161314882949529600,2019-08-13 16:33:38,"b'@NisyaKml Kann. Cara dia, kita pulau kan dorang ni lah. So nak taknak dorang terpaksa vaksin'",,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='59e757bb93090b8c', url='https://api.twitter.com/1.1/geo/id/59e757bb93090b8c.json', place_type='city', name='Plentong', full_name='Plentong, Johor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[103.7014313, 1.4264073], [103.9747568, 1.4264073], [103.9747568, 1.6244], [103.7014313, 1.6244]]]), attributes={})",,b'Johor Bahru ',b'Hafiz Ithnin',b'HafizIthninLOL',0,0
1161314432447762433,2019-08-13 16:31:51,b'@xylemvevo Aku taknak vaksin sEbAB aD@ bABieY kk melawak ja',,,,b'Malaysia',b'beanie',b'amirafrhnaa',0,0
1161314426554740737,2019-08-13 16:31:50,b'@datomazza @rosecemahh Kalau anak Kita nak kawin nnti kena tanye dulu parent dorang ada vaksin tak? Taknak ada keturunan tak vaksin \xf0\x9f\x98\x86',,,,b'star',b'zAhIrAh',b'zahirahfarhani',6,17
1161314345088741376,2019-08-13 16:31:30,b'Tolong la letak org2 yg x nak vaksin ni kt satu pulau jauh Dr semua org vaksin. Baru sedar diri sikit \xf0\x9f\x99\x84',,,,b'Rawang',b'iznie',b'woonie87',0,0
1161314277933776898,2019-08-13 16:31:14,"b'@HafizIthninLOL Kesian kan bebudak dapat mak bapak mcm ni? Kalau aku, refuse untuk anak aku satu sekolah dengan bebudak tak vaksin ni. Bahaya'",,,,b'Shah Alam',b'Nadzatul Nisya',b'NisyaKml',0,0
1161314198783086592,2019-08-13 16:30:55,"b'""Baby sy asyik menangis mungkin kesan dr vaksin""\nOk wtf is this??? https://t.co/AHsVKDjEHN'",,,,b'',b'Amryna',b'AmrynaRasyadaaa',0,0
1161314109121421312,2019-08-13 16:30:34,"b'Dokternya pun bilang itulah kesalahan owner, merasa klo kucing bisa sembuh sendiri yang malah membuat penyakitnya makin parah dan sulit disembuhkan. Pesan aja selalu vaksin peliharaan kita ketika dia lagi sehat""nya jangan tunggu dia sakit'",,,,b'indonesia @purwokerto',b'Nur',b'DilaNurlaila',0,0
1161314094906892288,2019-08-13 16:30:31,b'kucing2 aku pun dicucuk vaksin. dh kenapa manusia xmo cucuk vaksin ni? \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',,,,b'',b'\xf0\x9f\xa6\x82\xec\xa0\x9c\xed\x8b\xb0',b'zettyaqmar',0,1
1161313885955059714,2019-08-13 16:29:41,b'Tkknlahh doktor bodoh2 saja2 mcm tu je nk bg vaksin kt baby..?? Ad sbb knpe kena bg vaksin..masalah besar jgk parents yg tknk vaksin ni utk anak2 depa\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/M41N6giinR',,,,b'',b'\xce\xbe\xce\xb3\xce\xb7\xce\xb1\xce\xb1',b'ainamh_',0,0
1161313871497326592,2019-08-13 16:29:37,"b'Aku rasa orang2 sains ni pun dah malas nak explain pasal vaksin, biar lah mati anak korang tu, dunia pun dah overpopulated sesuai lah https://t.co/k5LFgQpCbe'",,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='17547b2136215c08', url='https://api.twitter.com/1.1/geo/id/17547b2136215c08.json', place_type='city', name='Petaling', full_name='Petaling, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.5767746, 2.9796541], [101.7305756, 2.9796541], [101.7305756, 3.0861946], [101.5767746, 3.0861946]]]), attributes={})",,"b'Petaling, Selangor'",b'Hans O\xe2\x80\x99 Wadeva',b'hanafiazaliey',8,8
